restaurant_code,address,restaurant_name,restaurant_class,menu_tag,blue_ribbon_count,red_ribbon_count,restaurant_review_count,restaurant_review_point,naver_blog_count,restaurant_size
879,"서울특별시 용산구 이태원로 272 (한남동) SPC빌딩",패션5,,"카페,베이커리",1,0,0,0,0,0
880,"서울특별시 용산구 녹사평대로 244-1 (이태원동)",맥파이브루샵,,크래프트맥주바,1,0,0,0,0,0
881,"서울특별시 용산구 녹사평대로 244-1 (이태원동)",더베이커스테이블,,베이커리,1,0,0,0,0,0
882,"서울특별시 용산구 녹사평대로40길 33 (이태원동) 2층",페트라,,"중동식,요르단식,시리아식",0,1,0,0,0,0
883,"서울특별시 용산구 이태원로 254 (한남동) 지하2층",레스토랑바위,,이탈리아식,0,1,0,0,0,0
884,"서울특별시 용산구 이태원로 272 (한남동) SPC빌딩 3층",베라피자,,피자,0,1,0,0,0,0
885,"서울특별시 용산구 이태원로55가길 26-5 (한남동) 2층",빠르크,,한정식,0,1,0,0,0,0
886,"서울특별시 용산구 보광로 76 (보광동)",헬카페로스터즈,,커피전문점,1,0,0,0,0,0
887,"서울특별시 용산구 대사관로15길 8-3 (한남동) 1층",트러플디알바,,이탈리아식,0,1,0,0,0,0
888,"서울특별시 용산구 회나무로10길 5 (이태원동)",남산와이너리,,"와인바,포르투갈식",1,0,0,0,0,0
889,"서울특별시 용산구 이태원로 243 (한남동) 2층",아뜰리에폰드,,"쿠키,캐러멜,디저트전문점",1,0,0,0,0,0
890,"서울특별시 용산구 이태원로54길 58-4 (한남동) 지하 1층",목단가옥,,카페,1,0,0,0,0,0
891,"서울특별시 용산구 신흥로26길 35 (용산동2가)",에그앤플라워,,"파스타,이탈리아식",0,1,0,0,0,0
892,"서울특별시 용산구 녹사평대로40길 47 (이태원동) 2층",매니멀스모크하우스,,바비큐,0,1,0,0,0,0
893,"서울특별시 용산구 이태원로27길 101 (한남동)",셰프테이너,,이탈리아식,0,1,0,0,0,0
894,"서울특별시 용산구 이태원로54길 48 (한남동) 2층",재인,,"구움과자,케이크",1,0,0,0,0,0
895,"서울특별시 용산구 장문로 112 (보광동)",종점숯불갈비,,"돼지갈비,돼지고기구이",0,1,0,0,0,0
896,"서울특별시 용산구 이태원로 140-1 (이태원동) 빅토리타운 2층",모터시티,,"미국식피자,크래프트맥주바",0,1,0,0,0,0
897,"서울특별시 용산구 이태원로55나길 6 (한남동)",다츠,,"아시아식,카페",0,1,0,0,0,0
898,"서울특별시 용산구 녹사평대로54길 7 (이태원동)",더부스,,크래프트맥주바,1,0,0,0,0,0
899,"서울특별시 용산구 장문로 18 (동빙고동)",유진막국수,,막국수,0,1,0,0,0,0
900,"서울특별시 용산구 이태원로 192 (이태원동)",두바이,,중동식,0,0,0,0,0,0
901,"서울특별시 용산구 이태원로 245 (한남동)",나리의집,,삼겹살,0,0,0,0,0,0
902,"서울특별시 용산구 녹사평대로 208-1 (이태원동) 파크뷰 1층, 2층",커피나인,,커피전문점,0,0,0,0,0,0
903,"서울특별시 용산구 이태원로14길 19 (이태원동)",브라이리퍼블릭,,남아프리카공화국식,0,0,0,0,0,0
904,"제주특별자치도 제주시 동회천1길 23 (회천동)",맥파이브루어리,,크래프트맥주바,0,0,0,0,0,0
905,"서울특별시 용산구 이태원로 134 (이태원동)",봉비방,,"브런치카페,프랑스식",0,0,0,0,0,0
906,"서울특별시 용산구 이태원로 268 (한남동) 2층",그릴도하,,중동식,0,0,0,0,0,0
907,"서울특별시 용산구 이태원로 140-1 (이태원동) 빅토리타운 3층",호지보보,,우즈베키스탄식,0,0,0,0,0,0
908,"서울특별시 용산구 녹사평대로 248 (이태원동)",내추럴하이,,"브런치카페,와인바",0,0,1542,5,0,0
909,"서울특별시 용산구 이태원로26길 26 (이태원동)",라플랑끄,,프랑스식,0,0,0,0,0,0
910,"서울특별시 용산구 이태원로 164-1 (이태원동)",마라케쉬나이트,,모로코식,0,0,0,0,0,0
911,"서울특별시 용산구 우사단로 5 (보광동)",동아냉면,,비빔냉면,0,0,0,0,0,0
912,"서울특별시 용산구 이태원로 245 (한남동)",바다식당,,부대찌개,0,0,0,0,0,0
913,"서울특별시 강남구 도산대로 220 (논현동) 엠포리아 빌딩 지하1층",카니랩,,컨템포러리,0,0,0,0,0,0
914,"서울특별시 용산구 이태원로55가길 21 (한남동)",루비스,,브런치카페,1,0,0,0,0,0
915,"서울특별시 용산구 신흥로 30 (용산동2가) 1층",더피제리아마켓해방촌,,피자,1,0,0,0,0,0
916,"서울특별시 용산구 신흥로3가길 2 (용산동2가) 1층",하버브라운,,카페,1,0,0,0,0,0
917,"서울특별시 용산구 보광로60길 10 (이태원동) 1층",멘야산다이메,,라멘,1,0,0,0,0,0
918,"서울특별시 용산구 이태원로26길 16-8 (이태원동)",키에리,,"케이크,디저트전문점",0,0,0,0,0,0
919,"서울특별시 용산구 보광로 126 (이태원동) 2층",로우앤슬로우,,바비큐,0,0,0,0,0,0
920,"서울특별시 용산구 이태원로 143-30 (이태원동) 2층",장강중류,,"마라탕,사천식중식",0,0,0,0,0,0
921,"서울특별시 용산구 이태원로19길 6 (이태원동) 2층",로즈앤크라운,,펍,0,0,0,0,0,0
922,"서울특별시 용산구 회나무로13가길 40 (이태원동)",그랑블루,,이탈리아식,0,0,0,0,0,0
923,"서울특별시 용산구 회나무로13가길 40 (이태원동)",마틸다,,이탈리아식,0,0,0,0,0,0
924,"서울특별시 용산구 이태원로16길 15 (이태원동)",빌라드라비노,,"파스타,이탈리아식",0,0,0,0,0,0
925,"서울특별시 용산구 이태원로27가길 49 (이태원동)",타파스바,,"타파스바,스페인식",0,0,0,0,0,0
926,"서울특별시 용산구 이태원로27가길 45 (이태원동)",야키도리고우이태원본점,,"이자카야,야키토리",0,0,0,0,0,0
927,"서울특별시 용산구 이태원로 238 (한남동)",교양식사,,양고기,0,0,0,0,0,0
928,"서울특별시 용산구 녹사평대로40나길 9 (이태원동)",롸카두들내쉬빌핫치킨,,햄버거,0,0,0,0,0,0
929,"서울특별시 용산구 이태원로20가길 7-5 (이태원동)",아노브피자,,"피자,파스타",0,0,0,0,0,0
931,"서울특별시 노원구 상계로 71-1 (상계동) 1층",쭈꾸미달인,,주꾸미,0,0,0,0,0,0
932,"서울특별시 용산구 이태원로4길 26 (한강로1가) 2층",마라쿠시,,중식주점,0,0,0,0,0,0
933,"서울특별시 용산구 이태원로54가길 7 (한남동)",백사,,"쿠키,카페",0,0,0,0,0,0
934,"서울특별시 용산구 한남대로27가길 8-3 (한남동) 1층",아따,,"이탈리아식,피자",0,0,0,0,0,0
935,"서울특별시 용산구 이태원로54길 62-8 (한남동) 2층",흐븟,,퓨전,0,0,0,0,0,0
936,"서울특별시 용산구 한남대로27가길 32 (한남동) 201호",로기,,그릴,0,0,0,0,0,0
937,"서울특별시 용산구 한남대로27길 25 (한남동) 2층",티비디한남,,양식,0,0,0,0,0,0
938,"서울특별시 용산구 한남대로27가길 23 (한남동) 201호",컨큐어카페,,"카페,티라미수",0,0,0,0,0,0
939,"서울특별시 용산구 한남대로27길 25 (한남동)",골든피스,,한과,0,0,0,0,0,0
940,"서울특별시 용산구 한남대로27가길 15 (한남동)",릴리언,,베이커리,0,0,0,0,0,0
941,"서울특별시 용산구 대사관로31길 29 (한남동)",미래회관,,돼지고기구이,0,0,0,0,0,0
942,"서울특별시 용산구 한남대로27가길 32 (한남동)",부토,,"퓨전한식,바",0,0,0,0,0,0
943,"서울특별시 용산구 대사관로 33 (한남동)",아르모니움,,이탈리아식,0,0,269,4,0,0
944,"서울특별시 용산구 대사관로 45-1 (한남동)",동아냉면,,비빔냉면,0,0,0,0,0,0
945,"서울특별시 용산구 이태원로26길 13 (이태원동) 2층",주관,,한식주점,0,0,0,0,0,0
946,"서울특별시 용산구 이태원로20길 21 (이태원동) 지상 1층",베트남돼지,,베트남식,0,0,0,0,0,0
947,"서울특별시 용산구 이태원로20길 24 (이태원동) 1층",이즈비,,피자,0,0,0,0,0,0
948,"서울특별시 용산구 이태원로27가길 54-8 (이태원동) 1층",프립이태원,,한식주점,0,0,0,0,0,0
949,"서울특별시 용산구 녹사평대로32길 9 (이태원동) 1층",와다라멘,,라멘,0,0,0,0,0,0
950,"서울특별시 용산구 녹사평대로32길 37 (이태원동) 1층, 2층",발루토피비,,카페,0,0,0,0,0,0
951,"서울특별시 용산구 녹사평대로 218 (이태원동) 해피빌딩 4층",사우스사이드팔러,,멕시코식,0,0,0,0,0,0
952,"서울특별시 용산구 이태원로20길 13 (이태원동)",레드브릭비스트로,,이탈리아식,0,0,35,5,0,0
953,"서울특별시 용산구 녹사평대로40길 46 (이태원동) 2층 201호",지노스뉴욕피자,,피자,0,0,0,0,0,0
954,"서울특별시 용산구 신흥로 28 (용산동2가)",노이이탈리안하우스,,이탈리아식,0,0,0,0,0,0
955,"서울특별시 용산구 녹사평대로26가길 19 (이태원동) 지하1층",님부스,,카페,0,0,0,0,0,0
956,"서울특별시 용산구 장문로 23 (이태원동) 1층",덕분,,모던한식,0,0,0,0,0,0
957,"서울특별시 용산구 보광로 90 (이태원동) 202호",노노샵,,카페,0,0,0,0,0,0
958,"서울특별시 용산구 보광로 118 (이태원동) 1층",보광정,,돼지고기구이,0,0,0,0,0,0
959,"서울특별시 용산구 보광로 127 (이태원동) 유영빌딩 3층",교촌필방,,치킨오마카세,0,0,0,0,0,0
960,"서울특별시 용산구 이태원로 138 (이태원동)",산해장,,돼지고기찌개,0,0,0,0,0,0
961,"서울특별시 용산구 이태원로45길 8 (한남동) 4층",베베르카,,브런치카페,0,0,0,0,0,0
962,"서울특별시 용산구 녹사평대로40길 46 (이태원동) 1층",핌피,,양식,0,0,0,0,0,0
963,"서울특별시 용산구 회나무로6길 21 (이태원동) 1층",잭잭,,"미국식,햄버거",0,0,0,0,0,0
964,"서울특별시 용산구 신흥로 95-21 (용산동2가)",소월솥밥,,솥밥,0,0,0,0,0,0
965,"서울특별시 용산구 이태원로 247 (한남동)",아벡쉐리,,"베이커리,카페",0,0,0,0,0,0
966,"서울특별시 용산구 이태원로14길 42 (이태원동) 1층",플로우이태원,,브런치카페,0,0,0,0,0,0
967,"서울특별시 용산구 녹사평대로26가길 9 (이태원동) 2층",도나르,,"샌드위치,베이커리",0,0,0,0,0,0
968,"서울특별시 용산구 이태원로54길 62-4 (한남동) 1층",써스티써스데이,,위스키바,0,0,0,0,0,0
969,"서울특별시 용산구 이태원로20길 24 (이태원동)",벅벅,,햄버거,0,0,0,0,0,0
970,"서울특별시 용산구 녹사평대로40나길 22 (이태원동) 2층",로스니버거,,햄버거,0,0,0,0,0,0
971,"서울특별시 용산구 보광로 72 (보광동) 이태원 불꽃",이태원불꽃,,"중식주점,일반중식",0,0,0,0,0,0
972,"서울특별시 용산구 녹사평대로54길 6 (이태원동)",폴스다이너,,와인바,0,0,14,5,0,0
973,"서울특별시 용산구 이태원로54길 31 (한남동) 3층",보르고한남,,이탈리아식,0,0,0,0,0,0
974,"서울특별시 용산구 대사관로 46-1 (한남동) 102호",캄포,,"이탈리아식,와인바",0,0,0,0,0,0
975,"서울특별시 용산구 대사관로5길 14-3 (한남동) 지하1층",허니비서울,,"케이크,디저트전문점",0,0,0,0,0,0
976,"서울특별시 용산구 보광로60길 7 (이태원동) 카나빌딩 2층",미드나잇마켓,,태국식,0,0,0,0,0,0
977,"서울특별시 용산구 녹사평대로40길 51 (이태원동)",라비앙코코,,초콜릿,0,0,0,0,0,0
978,"서울특별시 용산구 보광로59길 14-1 (이태원동)",이태원단골집,,무국적술집,0,0,0,0,0,0
979,"서울특별시 용산구 이태원로 174 (이태원동)",알페도,,"카이막,튀르키예식,베이커리",0,0,0,0,0,0
980,"서울특별시 용산구 녹사평대로 174-11 (이태원동)",네키드윙즈,,미국식,0,0,0,0,0,0
981,"서울특별시 용산구 이태원로 243 (한남동) 대부빌딩 2층",파티세리폰드,,"구움과자,디저트전문점",0,0,0,0,0,0
982,"서울특별시 용산구 녹사평대로40나길 48-20 (이태원동)",마메종394,,"이탈리아식,와인바",0,0,0,0,0,0
983,"서울특별시 용산구 이태원로54길 68 (한남동)",소와나,,한우오마카세,0,0,0,0,0,0
984,"서울특별시 용산구 소월로 322 (한남동) 그랜드하얏트호텔",테판,,"철판볶음밥,모던한식,데판야키",0,0,0,0,0,0
985,"서울특별시 용산구 소월로 322 (한남동) 하얏트호텔 LL층 332",카우리,,스시,0,0,0,0,0,0
986,"서울특별시 용산구 이태원로19길 6 (이태원동)",흥미식당,,백반,0,0,0,0,0,0
987,"서울특별시 용산구 보광로 124 (이태원동)",코너피자조인트,,미국식피자,0,0,0,0,0,0
988,"서울특별시 용산구 이태원로20가길 7-2 (이태원동)",쏭타이,,태국식,0,0,0,0,0,0
989,"서울특별시 용산구 보광로 107 (이태원동) 1층 커피오브콜스",커피오브콜스,,카페,0,0,0,0,0,0
990,"서울특별시 용산구 대사관로12길 4-2 (한남동) 2층",뮤땅,,"프렌치비스트로,와인바",0,0,0,0,0,0
991,"서울특별시 용산구 녹사평대로 210-6 (이태원동) 마이하우스 3층",셰누프라이빗키친,,프랑스식,0,0,0,0,0,0
992,"서울특별시 용산구 우사단로14길 4 (이태원동) 103호",바라핀부쉬,,"샤퀴테리,프렌치비스트로",0,0,0,0,0,0
993,"서울특별시 용산구 녹사평대로32길 36 (이태원동)",이태원주식,,한식주점,0,0,0,0,0,0
994,"서울특별시 용산구 장문로 23 (이태원동) 몬드리안 서울 이태원 1층",클레오,,지중해식,0,0,0,0,0,0
995,"서울특별시 용산구 신흥로 97-4 (용산동2가) 1층 데칼코마니",데칼코마니,,스페인식,0,0,0,0,0,0
996,"서울특별시 용산구 이태원로54가길 20 (한남동)",아우프글렛,,"크로플,카페",0,0,0,0,0,0
997,"서울특별시 용산구 녹사평대로 168-6 (이태원동) 1층",오띠젤리,,"카페,샌드위치",0,0,0,0,0,0
998,"서울특별시 용산구 이태원로42길 32 (한남동)",수르기,,디저트전문점,0,0,0,0,0,0
999,"서울특별시 용산구 신흥로 81-1 (용산동2가)",윤주당,,한식주점,0,0,0,0,0,0
1000,"서울특별시 용산구 이태원로55가길 49 (한남동)",써머레인,,"호주식브런치,브런치카페",0,0,0,0,0,0
1001,"서울특별시 용산구 녹사평대로26가길 19 (이태원동)",님부스커피,,카페,0,0,0,0,0,0
1002,"서울특별시 용산구 이태원로54길 28 (한남동)",르솔레이,,베이커리,0,0,0,0,0,0
1003,"서울특별시 용산구 신흥로 59 (용산동2가)",베제투스,,비건,0,0,0,0,0,0
1004,"서울특별시 용산구 소월로38길 25 (이태원동)",우라만,,한우오마카세,0,0,0,0,0,0
1005,"서울특별시 용산구 신흥로 99-4 (용산동2가)",르몽블랑,,디저트전문점,0,0,0,0,0,0
1006,"서울특별시 용산구 이태원로45길 4 (한남동)",공기,,"일반한식,모던한식",0,0,0,0,0,0
1007,"서울특별시 용산구 이태원로14길 19 (이태원동)",위긴티식스,,커피전문점,0,0,0,0,0,0
1008,"서울특별시 용산구 보광로 117 (이태원동) 2층",플랜트,,"비건,카페",0,0,0,0,0,0
1009,"서울특별시 용산구 녹사평대로40길 59-1 (이태원동)",술꼬마,,"한식주점,퓨전한식",0,0,0,0,0,0
1010,"서울특별시 용산구 이태원로23길 6 (이태원동)",야상해,,중국만두,0,0,0,0,0,0
1011,"서울특별시 용산구 이태원로 136-13 (이태원동)",라이너스바베큐,,바비큐,0,0,0,0,0,0
1012,"서울특별시 용산구 녹사평대로46길 34-2 (이태원동)",누랑즈뉘,,일반중식,0,0,0,0,0,0
1013,"서울특별시 용산구 이태원로55가길 26-4 (한남동) 2층",루트에브리데이,,샐러드,0,0,0,0,0,0
1014,"서울특별시 용산구 회나무로13가길 19 (이태원동)",모멘토스,,스페인식,0,0,0,0,0,0
1015,"서울특별시 용산구 회나무로41길 4 (이태원동)",모수서울,,컨템포러리,0,0,0,0,0,0
1016,"서울특별시 용산구 녹사평대로40길 55-7 (이태원동)",일키아쏘,,이탈리아식,0,0,0,0,0,0
1017,"서울특별시 용산구 이태원로54길 74 (한남동)",까사684,,와인바,0,0,0,0,0,0
1018,"서울특별시 용산구 대사관로12길 3 (한남동)",소하,,다이닝바,0,0,0,0,0,0
1019,"서울특별시 용산구 회나무로 3 (이태원동) 1층",안씨막걸리,,"한식주점,막걸리전문점",0,0,0,0,0,0
1020,"서울특별시 용산구 이태원로 240 (한남동)",앤트러사이트,,커피전문점,0,0,0,0,0,0
1021,"서울특별시 용산구 이태원로 179 (이태원동) 해밀톤호텔 쇼핑몰 2층",오리지널팬케이크하우스,,팬케이크,0,0,0,0,0,0
1022,"서울특별시 용산구 소월로20길 26-14 (용산동2가)",오랑오랑,,커피전문점,0,0,0,0,0,0
1023,"서울특별시 용산구 보광로 120 (이태원동)",꾸띠자르당,,프랑스식,0,0,0,0,0,0
1024,"서울특별시 용산구 이태원로 208 (한남동)",케르반베이커리,,"베이커리,디저트전문점",0,0,0,0,0,0
1025,"서울특별시 용산구 신흥로 35 (용산동2가)",카사블랑카,,"모로코식,샌드위치",0,0,0,0,0,0
1026,"서울특별시 용산구 이태원로 192 (이태원동)",케르반레스토랑,,튀르키예식,0,0,0,0,0,0
1027,"서울특별시 용산구 이태원로 192 (이태원동) 3층",어메이징타이,,태국식,0,0,0,0,0,0
1028,"서울특별시 용산구 이태원로27가길 45 (이태원동)",베이비기네스,,"영국식,바",0,0,0,0,0,0
1029,"서울특별시 용산구 회나무로 69 (이태원동) 지하 1층",서울루덴스,,카페,0,0,0,0,0,0
1030,"서울특별시 용산구 신흥로 31-1 (용산동2가)",필리스,,"펍,미국식",0,0,0,0,0,0
1031,"서울특별시 용산구 회나무로44길 36 (이태원동) 주한 케냐대사관 1층","케냐 키암부",,카페,0,0,0,0,0,0
1032,"서울특별시 용산구 대사관로5길 17 (한남동)",바바라스키친,,펍,0,0,0,0,0,0
1033,"서울특별시 용산구 우사단로 31 (이태원동)",한도니,,돼지고기구이,0,0,0,0,0,0
1034,"서울특별시 용산구 이태원로 142-1 (이태원동)",코파카바나그릴,,브라질식,0,0,0,0,0,0
1035,"서울특별시 용산구 회나무로13길 10 (이태원동)",후렌드치킨,,프라이드치킨,0,0,0,0,0,0
1036,"서울특별시 용산구 신흥로 38 (용산동2가)",자코비버거,,햄버거,0,0,0,0,0,0
1037,"서울특별시 용산구 소월로 322 (한남동) 그랜드하얏트서울 호텔 1층",테라스,,퓨전,0,0,0,0,0,0
1038,"서울특별시 용산구 이태원로 216 (한남동)",스페인클럽,,스페인식,0,0,0,0,0,0
1039,"서울특별시 용산구 녹사평대로 66 (동빙고동) 용산푸르지오파크타운",다채,,"쌈밥,막국수",0,0,0,0,0,0
1040,"서울특별시 용산구 우사단로10길 39 (한남동)",쌀람베이커리,,튀르키예식,0,0,0,0,0,0
1041,"서울특별시 용산구 이태원로27가길 26 (이태원동) 해밀톤호텔 별관",글램,,바,0,0,0,0,0,0
1042,"서울특별시 용산구 이태원로27가길 26 (이태원동) 헤밀턴호텔 별관 1층",프로스트,,펍,0,0,0,0,0,0
1043,"서울특별시 용산구 보광로59길 31 (이태원동) 2층",노블따블,,"한식주점,퓨전한식",0,0,0,0,0,0
1044,"서울특별시 용산구 이태원로 182 (이태원동)",앙카라피크닉,,튀르키예식,0,0,0,0,0,0
1045,"서울특별시 용산구 이태원로 164-1 (이태원동) 5층",트로이카,,러시아식,0,0,0,0,0,0
1046,"서울특별시 용산구 녹사평대로 174-11 (이태원동)",디엘리,,카페,0,0,0,0,0,0
1047,"서울특별시 용산구 보광로 126 (이태원동)",술탄케밥,,튀르키예식,0,0,0,0,0,0
1048,"서울특별시 용산구 이태원로27가길 26 (이태원동) 해밀톤호텔 별관",단풍나무집,,"소고기구이,돼지고기구이",0,0,0,0,0,0
1049,"서울특별시 용산구 신흥로 98 (용산동2가)",해방촌노아,,"피자,파스타,이탈리아식",0,0,0,0,0,0
1050,"서울특별시 용산구 녹사평대로 224-1 (이태원동)",스탠딩커피,,커피전문점,0,0,0,0,0,0
1051,"서울특별시 용산구 이태원로 153 (이태원동) 덕흥빌딩 지하1층",아그라,,인도식,0,0,0,0,0,0
1052,"서울특별시 용산구 장문로6길 11 (동빙고동)",고흥집,,소고기구이,0,0,0,0,0,0
1053,"서울특별시 용산구 우사단로 39 (이태원동) 2층",타지팰리스,,인도식,0,0,0,0,0,0
1054,"서울특별시 용산구 소월로 322 (한남동) 그랜드하얏트서울 지하2층",JJ마호니스,,바,0,0,0,0,0,0
1055,"서울특별시 용산구 회나무로 13 (이태원동) 2층, 3층",타코아미고,,멕시코식,0,0,0,0,0,0
1056,"서울특별시 용산구 소월로 322 (한남동) 그랜드하얏트서울 지하1층",텐카이,,이자카야,0,0,0,0,0,0
1057,"서울특별시 용산구 대사관로 46 (한남동) 서울빌딩",도이치하우스,,호프,0,0,0,0,0,0
1058,"서울특별시 용산구 이태원로 230-1 (한남동)",문타로,,"이자카야,야키토리",0,0,0,0,0,0
1059,"서울특별시 용산구 이태원로 216 (한남동)",올댓재즈,,재즈바,0,0,0,0,0,0
1060,"서울특별시 용산구 이태원로 235 (한남동)",시골밥상,,한정식,0,0,0,0,0,0
1061,"서울특별시 용산구 이태원로27길 101 (한남동)",비손,,프랑스식,0,0,0,0,0,0
1062,"서울특별시 중구 명동길 14 (명동2가) Noon Square 6층",타이가든,,태국식,0,0,0,0,0,0
1063,"서울특별시 영등포구 영중로 15 (영등포동4가) 타임스퀘어",오월의종,,베이커리,0,0,0,0,0,0
1064,"서울특별시 강남구 테헤란로39길 51 (역삼동) 옥산빌딩 1층 102호",쏭타이,,태국식,0,0,0,0,0,0
1065,"서울특별시 강남구 선릉로152길 25 (청담동)",나리의집,,삼겹살,0,0,0,0,0,0
1066,"강원특별자치도 양양군 강현면 일출로 15-1 (강현면)",이태원왕갈비,,돼지갈비,0,0,0,0,0,0
